variable_name,CONSIGN,event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_rounding_issue,code_issue_dot,code,event_match_name
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICD10,Alcoholic liver disease- unspecified,C0023896,Alcoholic Liver Diseases,narrow,D,ALCOHOLICLIVER,COV,K70.9,K70.9,K70.9,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICD10CM,Alcoholic cirrhosis NOS,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,K70.3,K70.3,K70.3,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICD10CM,Alcoholic cirrhosis of liver without ascites,C2887912,Alcoholic cirrhosis of liver without ascites,narrow,D,ALCOHOLICLIVER,COV,K70.30,K70.30,K70.30,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICD10CM,Alcoholic fatty liver,C0015696,Fatty Liver- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,K70.0,K70.0,K70.0,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICD10CM,Alcoholic hepatitis,C0019187,Hepatitis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,K70.1,K70.1,K70.1,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICD10CM,Alcoholic hepatitis without ascites,C2887910,Alcoholic hepatitis without ascites,narrow,D,ALCOHOLICLIVER,COV,K70.10,K70.10,K70.10,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICD10CM,Alcoholic liver disease,C0023896,Alcoholic Liver Diseases,narrow,D,ALCOHOLICLIVER,COV,K70,K70,K70,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICD10CM,Alcoholic liver disease- unspecified,C0023896,Alcoholic Liver Diseases,narrow,D,ALCOHOLICLIVER,COV,K70.9,K70.9,K70.9,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICD9CM,Alcoholic cirrhosis of liver,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,571.2,571.2,571.2,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICD9CM,Alcoholic fatty liver,C0015696,Fatty Liver- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,571.0,571.0,571.0,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,ICPC2P,Hepatitis-alcoholic,C0019187,Hepatitis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,D97003,D97003,D97003,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,ALD - Alcoholic liver disease,,,narrow,D,ALCOHOLICLIVER,COV,3165691000006115,3165691000006115,3165691000006115,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,Acute alcoholic liver disease,,,narrow,D,ALCOHOLICLIVER,COV,2658601000006116,2658601000006116,2658601000006116,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,Alcoholic cirrhosis of liver,,,narrow,D,ALCOHOLICLIVER,COV,476611000006116,476611000006116,476611000006116,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,Alcoholic fatty liver,,,narrow,D,ALCOHOLICLIVER,COV,83834016,83834016,83834016,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,Alcoholic fatty liver disease,,,narrow,D,ALCOHOLICLIVER,COV,3315061000006110,3315061000006110,3315061000006110,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,Alcoholic fibrosis and sclerosis of liver,,,narrow,D,ALCOHOLICLIVER,COV,353594015,353594015,353594015,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,Alcoholic liver cirrhosis,,,narrow,D,ALCOHOLICLIVER,COV,6947471000006110,6947471000006110,6947471000006110,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,Alcoholic liver damage,,,narrow,D,ALCOHOLICLIVER,COV,303399018,303399018,303399018,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,Alcoholic liver damage NOS,,,narrow,D,ALCOHOLICLIVER,COV,886501000006115,886501000006115,886501000006115,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,Alcoholic liver disease,,,narrow,D,ALCOHOLICLIVER,COV,3165681000006118,3165681000006118,3165681000006118,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MEDCODEID,Oesophageal varices in alcoholic cirrhosis of the liver,,,narrow,D,ALCOHOLICLIVER,COV,453265010,453265010,453265010,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,MTHICD9,Laennec-s cirrhosis- alcoholic,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,571.2,571.2,571.2,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,RCD2,Alcoholic fatty liver,C0015696,Fatty Liver- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,J610.,J610.,J610.,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,RCD2,Alcoholic hepatitis,C0019187,Hepatitis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,J617.,J617.,J617.,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SCTSPA,cirrosis alcohólica,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,420054005,420054005,420054005,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SCTSPA,cirrosis alcohólica del hígado,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,266467008,266467008,266467008,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SCTSPA,cirrosis hepática alcohólica,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,75393009,75393009,75393009,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SCTSPA,esteatohepatitis causada por alcohol ingerible,C2718067,Alcoholic Steatohepatitis,narrow,D,ALCOHOLICLIVER,COV,765482002,765482002,765482002,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SCTSPA,esteatosis hepática por alcohol,C0015696,Fatty Liver- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,50325005,50325005,50325005,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SCTSPA,hepatitis alcohólica,C0019187,Hepatitis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,235875008,235875008,235875008,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SCTSPA,hepatitis alcohólica crónica,C0524610,Chronic Alcoholic Hepatitis,narrow,D,ALCOHOLICLIVER,COV,307757001,307757001,307757001,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic cirrhosis,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,235894003,235894003,235894003,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic cirrhosis,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,266467008,266467008,266467008,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic cirrhosis,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,420054005,420054005,420054005,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic cirrhosis of liver,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,155811002,155811002,155811002,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic cirrhosis of liver,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,197280008,197280008,197280008,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic cirrhosis of liver,C0023891,Liver Cirrhosis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,75393009,75393009,75393009,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic fatty liver,C0015696,Fatty Liver- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,50325005,50325005,50325005,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic hepatitis,C0019187,Hepatitis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,197312006,197312006,197312006,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic hepatitis,C0019187,Hepatitis- Alcoholic,narrow,D,ALCOHOLICLIVER,COV,235875008,235875008,235875008,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic liver disease,C0023896,Alcoholic Liver Diseases,narrow,D,ALCOHOLICLIVER,COV,155809006,155809006,155809006,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic liver disease,C0023896,Alcoholic Liver Diseases,narrow,D,ALCOHOLICLIVER,COV,266537000,266537000,266537000,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic liver disease,C0023896,Alcoholic Liver Diseases,narrow,D,ALCOHOLICLIVER,COV,41309000,41309000,41309000,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Alcoholic steatohepatitis,C2718067,Alcoholic Steatohepatitis,narrow,D,ALCOHOLICLIVER,COV,765482002,765482002,765482002,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Chronic alcoholic hepatitis,C0524610,Chronic Alcoholic Hepatitis,narrow,D,ALCOHOLICLIVER,COV,197313001,197313001,197313001,D_ALCOHOLICLIVER_COV
D_ALCOHOLICLIVER_COV,yes,Alcoholic chronic liver disease,SNOMEDCT_US,Chronic alcoholic hepatitis,C0524610,Chronic Alcoholic Hepatitis,narrow,D,ALCOHOLICLIVER,COV,307757001,307757001,307757001,D_ALCOHOLICLIVER_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,ICD10,Autoimmune hepatitis,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,K75.4,K75.4,K75.4,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,ICD10CM,Autoimmune hepatitis,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,K75.4,K75.4,K75.4,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,ICD10CM,Lupoid hepatitis NEC,C3264460,Lupoid hepatitis NEC,narrow,D,HEPATITISAUTOIMMUNE,COV,K75.4,K75.4,K75.4,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,ICD9CM,Autoimmune hepatitis,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,571.42,571.42,571.42,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,MEDCODEID,Autoimmune chronic active hepatitis,,,narrow,D,HEPATITISAUTOIMMUNE,COV,303404016,303404016,303404016,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,MEDCODEID,Autoimmune hepatitis,,,narrow,D,HEPATITISAUTOIMMUNE,COV,2159899016,2159899016,2159899016,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,MEDCODEID,Autoimmune hepatitis type 1,,,narrow,D,HEPATITISAUTOIMMUNE,COV,7821651000006119,7821651000006119,7821651000006119,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,RCD2,Chronic active hepatitis,C0241910,Autoimmune Chronic Hepatitis,possible,D,HEPATITISAUTOIMMUNE,COV,J6141,J6141,J6141,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SCTSPA,hepatitis activa crónica autoinmune,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,197284004,197284004,197284004,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SCTSPA,hepatitis autoinmune,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,68784009,68784009,68784009,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SCTSPA,hepatitis autoinmunitaria,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,408335007,408335007,408335007,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SCTSPA,hepatitis autoinmunitaria crónica,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,16098491000119100,16098491000119100,16098491000119109,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SCTSPA,hepatitis autoinmunitaria crónica,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,16098491000119109,16098491000119109,16098491000119109,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SCTSPA,hepatitis autoinmunitaria- tipo 1,C4303164,Autoimmune hepatitis type 1,narrow,D,HEPATITISAUTOIMMUNE,COV,721711009,721711009,721711009,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SCTSPA,hepatitis autoinmunitaria- tipo 2,C4303163,Autoimmune hepatitis type 2,narrow,D,HEPATITISAUTOIMMUNE,COV,721712002,721712002,721712002,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SCTSPA,hepatitis autoinmunitaria- tipo 3,C4303162,Autoimmune hepatitis type 3,narrow,D,HEPATITISAUTOIMMUNE,COV,721713007,721713007,721713007,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SNOMEDCT_US,Autoimmune chronic active hepatitis,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,197284004,197284004,197284004,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SNOMEDCT_US,Autoimmune hepatitis,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,408335007,408335007,408335007,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SNOMEDCT_US,Autoimmune hepatitis,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,68784009,68784009,68784009,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SNOMEDCT_US,Autoimmune hepatitis type 1,C4303164,Autoimmune hepatitis type 1,narrow,D,HEPATITISAUTOIMMUNE,COV,721711009,721711009,721711009,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SNOMEDCT_US,Autoimmune hepatitis type 2,C4303163,Autoimmune hepatitis type 2,narrow,D,HEPATITISAUTOIMMUNE,COV,721712002,721712002,721712002,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SNOMEDCT_US,Autoimmune hepatitis type 3,C4303162,Autoimmune hepatitis type 3,narrow,D,HEPATITISAUTOIMMUNE,COV,721713007,721713007,721713007,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SNOMEDCT_US,Chronic autoimmune hepatitis,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,16098491000119100,16098491000119100,16098491000119109,D_HEPATITISAUTOIMMUNE_COV
D_HEPATITISAUTOIMMUNE_COV,yes,Hepatitis autoimmune,SNOMEDCT_US,Chronic autoimmune hepatitis,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,16098491000119109,16098491000119109,16098491000119109,D_HEPATITISAUTOIMMUNE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10,Chronic hepatitis- unspecified,C0019189,Hepatitis- Chronic,narrow,D,LIVERCHRONICALONE,COV,K73.9,K73.9,K73.9,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10,Chronic viral hepatitis,C0276623,Chronic viral hepatitis,narrow,D,LIVERCHRONICALONE,COV,B18,B18,B18,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10,Chronic viral hepatitis B without delta-agent,C0276610,Chronic viral hepatitis B without delta-agent,narrow,D,LIVERCHRONICALONE,COV,B18.1,B18.1,B18.1,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10,Chronic viral hepatitis C,C0524910,Hepatitis C- Chronic,narrow,D,LIVERCHRONICALONE,COV,B18.2,B18.2,B18.2,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10,Chronic viral hepatitis- unspecified,C0276623,Chronic viral hepatitis,narrow,D,LIVERCHRONICALONE,COV,B18.9,B18.9,B18.9,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10CM,Chronic (viral) hepatitis B,C0524909,Hepatitis B- Chronic,narrow,D,LIVERCHRONICALONE,COV,B18.1,B18.1,B18.1,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10CM,Chronic hepatitis- unspecified,C0019189,Hepatitis- Chronic,narrow,D,LIVERCHRONICALONE,COV,K73.9,K73.9,K73.9,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10CM,Chronic viral hepatitis,C0276623,Chronic viral hepatitis,narrow,D,LIVERCHRONICALONE,COV,B18,B18,B18,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10CM,Chronic viral hepatitis B without delta-agent,C0276610,Chronic viral hepatitis B without delta-agent,narrow,D,LIVERCHRONICALONE,COV,B18.1,B18.1,B18.1,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10CM,Chronic viral hepatitis C,C0524910,Hepatitis C- Chronic,narrow,D,LIVERCHRONICALONE,COV,B18.2,B18.2,B18.2,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD10CM,Chronic viral hepatitis- unspecified,C0276623,Chronic viral hepatitis,narrow,D,LIVERCHRONICALONE,COV,B18.9,B18.9,B18.9,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD9CM,Autoimmune hepatitis,C0241910,Autoimmune Chronic Hepatitis,narrow,D,LIVERCHRONICALONE,COV,571.42,571.42,571.42,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD9CM,Chronic hepatitis,C0019189,Hepatitis- Chronic,narrow,D,LIVERCHRONICALONE,COV,571.4,571.4,571.4,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD9CM,Chronic hepatitis- unspecified,C0019189,Hepatitis- Chronic,narrow,D,LIVERCHRONICALONE,COV,571.40,571.40,571.40,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICD9CM,Chronic persistent hepatitis,C0149519,Chronic Persistent Hepatitis,narrow,D,LIVERCHRONICALONE,COV,571.41,571.41,571.41,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICPC,Chronic liver disease only,,,narrow,D,LIVERCHRONICALONE,COV,D72.04,D72.04,D72.04,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICPC,Chronic liver disease only,,,narrow,D,LIVERCHRONICALONE,COV,D72.05,D72.05,D72.05,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,ICPC2P,Hepatitis D,C0011226,Hepatitis D Infection,narrow,D,LIVERCHRONICALONE,COV,D72009,D72009,D72009,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,MEDCODEID,Autoimmune chronic active hepatitis,,,narrow,D,LIVERCHRONICALONE,COV,303404016,303404016,303404016,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,MEDCODEID,Chronic active hepatitis,,,narrow,D,LIVERCHRONICALONE,COV,303401012,303401012,303401012,D_LIVERCHRONICALONE_COV
D_LIVERCHRONICALONE_COV,yes,Chronic liver disease only,MEDCODEID,Chronic active hepatitis C,,,narrow,D,LIVERCHRONICALONE,COV,7629961000006118,7629961000006118,7629961000006118,D_LIVERCHRONICALONE_COV
